ID,year,month,day,row_plant,variety ,Obs,HHMMSS,FTime,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,Status
beth-0617-16-2,2015,6,17,16-2,Sauvignon_blanc,4,12:30:45,48,12.4,0.177,256,3.42,2.01,6,1,2.84,26.51,29.63,25.1,400.55,384.09,17.375,21.398,50.46,62.14,499.7,1798,1202,101,-4.84,0.212,1,111115
beth-0617-16-2,2015,6,17,16-2,Sauvignon_blanc,5,12:30:55,58,12.4,0.178,257,3.44,2.01,6,1,2.84,26.51,29.64,25.1,400.52,384.07,17.369,21.416,50.45,62.21,499.7,1800,1250,101,-4.84,0.212,1,111115
beth-0617-16-2,2015,6,17,16-2,Sauvignon_blanc,6,12:31:05,68.5,12.1,0.179,259,3.45,2.01,6,1,2.84,26.51,29.64,25.1,400.35,384.18,17.367,21.426,50.44,62.23,499.7,1799,1362,101,-4.84,0.212,1,111115
beth-0617-16-2,2015,6,17,16-2,Sauvignon_blanc,7,12:31:16,79,12.3,0.179,258,3.46,2.01,6,1,2.84,26.51,29.63,25.1,400.39,384.02,17.362,21.431,50.43,62.24,499.7,1799,1427,101,-4.84,0.212,1,111115
beth-0617-16-2,2015,6,17,16-2,Sauvignon_blanc,8,12:31:26,89.5,12.3,0.18,258,3.46,2.01,6,1,2.84,26.51,29.63,25.1,400.39,384.07,17.365,21.435,50.45,62.27,499.7,1799,1440,101,-4.84,0.212,1,111115
beth-0617-16-2,2015,6,17,16-2,Sauvignon_blanc,9,12:31:37,100,12.4,0.18,258,3.47,2.01,6,1,2.84,26.51,29.64,25.1,400.39,383.96,17.365,21.447,50.44,62.3,499.7,1799,1503,101,-4.84,0.212,1,111115
beth-0617-16-2,2015,6,17,16-2,Sauvignon_blanc,10,12:31:47,110.5,12.3,0.18,258,3.47,2.01,6,1,2.84,26.51,29.63,25.1,400.3,383.88,17.368,21.443,50.45,62.29,499.7,1799,1580,101,-4.84,0.212,1,111115
beth-0617-16-2,2015,6,17,16-2,Sauvignon_blanc,11,12:31:58,120.5,12.2,0.18,259,3.47,2.01,6,1,2.84,26.5,29.63,25.1,400.24,383.97,17.369,21.45,50.47,62.33,499.7,1799,1570,101,-4.84,0.212,1,111115
beth-0617-17-10,2015,6,17,17-10,Carignane,1,12:38:24,20.5,15.7,0.295,277,4.67,1.71,6,1,2.84,26.44,28.91,25.09,399.95,378.96,17.178,22.659,50.09,66.07,499.7,1778,978,101,-5.01,0.341,0.7,111115
beth-0617-17-10,2015,6,17,17-10,Carignane,2,12:38:34,31,15.7,0.301,278,4.79,1.72,6,1,2.84,26.43,29.02,25.1,399.93,378.86,17.171,22.789,50.09,66.49,499.7,1798,913,101,-5.01,0.341,0.7,111115
beth-0617-17-10,2015,6,17,17-10,Carignane,3,12:38:45,41.5,15.9,0.307,279,4.86,1.72,6,1,2.84,26.43,29.02,25.1,399.93,378.65,17.159,22.862,50.08,66.72,499.7,1800,995,101,-5.01,0.341,0.7,111115
beth-0617-17-10,2015,6,17,17-10,Carignane,4,12:38:55,52,15.9,0.31,280,4.89,1.71,6,1,2.84,26.42,29,25.1,399.79,378.46,17.152,22.889,50.08,66.83,499.7,1800,1049,101,-5.01,0.341,1,111115
beth-0617-17-10,2015,6,17,17-10,Carignane,5,12:39:06,62.5,15.9,0.313,280,4.91,1.7,6,1,2.84,26.41,28.98,25.1,399.86,378.49,17.146,22.904,50.09,66.91,499.7,1800,1053,101,-5.01,0.341,1,111115
beth-0617-17-10,2015,6,17,17-10,Carignane,6,12:39:16,73,15.9,0.313,280,4.91,1.7,6,1,2.84,26.4,28.97,25.1,399.85,378.49,17.136,22.9,50.08,66.93,499.7,1800,1001,101,-5.01,0.341,1,111115
beth-0617-17-2,2015,6,17,17-2,UngniBlanc_Trebbiano,1,12:33:36,16.5,13.8,0.185,246,3.44,1.94,6,1,2.84,26.52,29.35,25.11,400.3,382.18,17.368,21.41,50.42,62.16,499.7,1776,1453,101,-4.84,0.212,0.3,111115
beth-0617-17-2,2015,6,17,17-2,UngniBlanc_Trebbiano,2,12:33:47,27,14,0.197,251,3.66,1.94,6,1,2.84,26.51,29.46,25.1,400.28,381.78,17.361,21.66,50.41,62.89,499.7,1799,1422,101,-4.84,0.212,0.3,111115
beth-0617-17-2,2015,6,17,17-2,UngniBlanc_Trebbiano,3,12:33:57,37,14.2,0.203,253,3.74,1.93,6,1,2.84,26.51,29.46,25.1,400.28,381.58,17.363,21.758,50.42,63.18,499.8,1800,1338,101,-4.84,0.212,1,111115
beth-0617-17-2,2015,6,17,17-2,UngniBlanc_Trebbiano,4,12:34:07,47.5,14.3,0.207,254,3.81,1.93,6,1,2.84,26.51,29.47,25.1,400.29,381.38,17.353,21.823,50.41,63.39,499.8,1800,1287,101,-4.84,0.212,0.7,111115
beth-0617-17-2,2015,6,17,17-2,UngniBlanc_Trebbiano,5,12:34:17,57.5,14.3,0.209,255,3.82,1.92,6,1,2.84,26.5,29.46,25.1,400.17,381.3,17.353,21.844,50.42,63.47,499.7,1800,1268,101,-4.84,0.212,1,111115
beth-0617-17-2,2015,6,17,17-2,UngniBlanc_Trebbiano,6,12:34:28,68,14.8,0.21,251,3.84,1.92,6,1,2.84,26.5,29.47,25.1,400.38,380.91,17.348,21.863,50.41,63.53,499.7,1799,1203,101,-4.84,0.212,0.7,111115
beth-0617-17-2,2015,6,17,17-2,UngniBlanc_Trebbiano,7,12:35:28,129,15.2,0.219,252,3.96,1.9,6,1,2.84,26.48,29.42,25.1,400.25,380.23,17.295,21.945,50.32,63.85,499.8,1798,994,101,-5.02,0.342,0.7,111115
beth-0617-17-2,2015,6,17,17-2,UngniBlanc_Trebbiano,8,12:35:48,148,15,0.22,254,3.96,1.9,6,1,2.84,26.47,29.39,25.1,400.1,380.31,17.264,21.918,50.24,63.79,499.7,1799,1064,101,-5.01,0.341,1,111115
beth-0617-18-6,2015,6,17,18-6,Durif,1,12:41:04,17.5,16.4,0.33,282,4.75,1.57,6,1,2.84,26.4,28.29,25.1,400.15,378.26,17.063,22.641,49.87,66.17,499.7,1777,1171,101,-5.01,0.341,0.3,111115
beth-0617-18-6,2015,6,17,18-6,Durif,2,12:41:15,28,17.7,0.354,280,5,1.56,6,1,2.84,26.39,28.34,25.1,400.12,376.62,17.056,22.921,49.88,67.03,499.7,1799,1103,101,-5.01,0.341,0.3,111115
beth-0617-18-6,2015,6,17,18-6,Durif,3,12:41:25,38,18,0.367,281,5.13,1.54,6,1,2.84,26.39,28.35,25.1,400.04,376.08,17.053,23.067,49.87,67.46,499.7,1800,1052,101,-5.01,0.341,0.3,111115
beth-0617-18-6,2015,6,17,18-6,Durif,4,12:41:35,48.5,18.3,0.375,281,5.18,1.53,6,1,2.84,26.38,28.34,25.1,400.06,375.74,17.062,23.142,49.92,67.7,499.8,1800,1065,101,-5.01,0.341,0.7,111115
beth-0617-18-6,2015,6,17,18-6,Durif,5,12:41:46,59,18.4,0.38,281,5.22,1.52,6,1,2.84,26.38,28.32,25.1,400,375.52,17.075,23.193,49.97,67.88,499.7,1799,1091,101,-5.01,0.341,0.7,111115
beth-0617-18-6,2015,6,17,18-6,Durif,6,12:41:56,69.5,18.5,0.382,281,5.23,1.52,6,1,2.84,26.37,28.32,25.1,399.97,375.43,17.075,23.214,49.99,67.96,499.7,1800,1122,101,-5.01,0.341,1,111115
beth-0617-18-6,2015,6,17,18-6,Durif,7,12:42:07,80,18.6,0.385,281,5.24,1.51,6,1,2.84,26.37,28.29,25.1,400.01,375.29,17.08,23.229,50.02,68.02,499.7,1799,1176,101,-5.01,0.341,1,111115
beth-0617-18-6,2015,6,17,18-6,Durif,8,12:42:17,90,18.8,0.385,280,5.26,1.52,6,1,2.84,26.37,28.31,25.1,400.03,375.12,17.077,23.24,50,68.05,499.7,1799,1200,101,-5.01,0.341,0.7,111115
beth-0617-18-6,2015,6,17,18-6,Durif,9,12:42:27,100,18.9,0.386,280,5.27,1.52,6,1,2.84,26.37,28.32,25.11,400.06,374.99,17.068,23.25,49.96,68.06,499.7,1798,1202,101,-5.01,0.341,1,111115
beth-0617-18-8,2015,6,17,18-8,Marsanne,1,12:43:49,16.5,9.2,0.244,312,4.12,1.8,6,1,2.84,26.45,28.95,25.1,400.11,387.14,17.069,21.907,49.75,63.84,499.7,1736,1179,101,-5.01,0.341,0.3,111115
beth-0617-18-8,2015,6,17,18-8,Marsanne,2,12:43:59,27.5,15.7,0.252,263,4.27,1.8,6,1,2.84,26.45,29.05,25.1,400.09,379.31,17.073,22.081,49.75,64.34,499.7,1799,1296,101,-5.01,0.341,0.7,111115
beth-0617-18-8,2015,6,17,18-8,Marsanne,3,12:44:09,38,16.5,0.258,259,4.35,1.8,6,1,2.84,26.46,29.08,25.1,400.06,378.27,17.08,22.187,49.75,64.63,499.7,1799,1306,101,-5.01,0.341,0.7,111115
beth-0617-18-8,2015,6,17,18-8,Marsanne,4,12:44:20,48.5,16.6,0.261,259,4.4,1.8,6,1,2.84,26.47,29.11,25.1,399.93,377.97,17.089,22.251,49.76,64.79,499.7,1799,1152,101,-5.01,0.341,0.7,111115
beth-0617-18-8,2015,6,17,18-8,Marsanne,5,12:44:30,59,16.7,0.263,259,4.42,1.8,6,1,2.84,26.47,29.12,25.1,400,377.88,17.096,22.289,49.76,64.88,499.7,1799,1095,101,-5.01,0.341,1,111115
beth-0617-18-8,2015,6,17,18-8,Marsanne,6,12:44:41,69.5,16.7,0.264,259,4.44,1.8,6,1,2.84,26.47,29.14,25.1,399.96,377.88,17.103,22.319,49.78,64.96,499.7,1800,1030,101,-5.01,0.341,1,111115
beth-0617-18-8,2015,6,17,18-8,Marsanne,7,12:44:51,80,16.8,0.266,259,4.47,1.8,6,1,2.84,26.47,29.15,25.09,399.98,377.81,17.1,22.343,49.77,65.03,499.7,1800,935,101,-5.01,0.341,1,111115
beth-0617-18-8,2015,6,17,18-8,Marsanne,8,12:45:02,90,16.8,0.266,260,4.47,1.8,6,1,2.84,26.47,29.13,25.1,399.9,377.71,17.101,22.349,49.78,65.06,499.7,1800,984,101,-5.01,0.341,1,111115
beth-0617-18-8,2015,6,17,18-8,Marsanne,9,12:45:24,112.5,16.7,0.272,263,4.55,1.79,6,1,2.84,26.47,29.14,25.1,400.01,377.9,17.098,22.435,49.77,65.3,499.7,1800,1031,101,-4.84,0.412,0.7,111115
beth-0617-18-8,2015,6,17,18-8,Marsanne,10,12:45:34,122,16.7,0.272,262,4.54,1.79,6,1,2.84,26.47,29.13,25.1,400.03,377.89,17.089,22.413,49.75,65.24,499.7,1800,1008,101,-4.84,0.412,1,111115
beth-0617-18-8,2015,6,17,18-8,Marsanne,11,12:45:46,134.5,16.6,0.271,262,4.53,1.79,6,1,2.84,26.47,29.12,25.1,399.8,377.76,17.078,22.39,49.73,65.19,499.7,1800,1001,101,-4.84,0.412,1,111115
beth-0617-19-10,2015,6,17,19-10,Syrah,1,12:47:55,19.5,12.8,0.333,306,4.77,1.57,6,1,2.84,26.49,28.31,25.1,399.83,382.25,17.181,22.776,49.96,66.23,499.7,1734,1552,101,-4.84,0.412,0.7,111115
beth-0617-19-10,2015,6,17,19-10,Syrah,2,12:48:05,30,14.2,0.385,307,5.17,1.49,6,1,2.84,26.48,28.2,25.1,400.38,380.93,17.179,23.24,49.97,67.6,499.7,1800,1553,101,-4.84,0.412,0.3,111115
beth-0617-19-10,2015,6,17,19-10,Syrah,3,12:48:15,40,14.2,0.395,309,5.25,1.48,6,1,2.84,26.48,28.19,25.1,400.85,381.37,17.18,23.33,49.97,67.86,499.7,1800,1461,101,-4.84,0.412,0.7,111115
beth-0617-19-10,2015,6,17,19-10,Syrah,4,12:48:25,50.5,14.3,0.404,310,5.31,1.47,6,1,2.84,26.48,28.17,25.1,401.01,381.44,17.173,23.399,49.96,68.07,499.7,1800,1610,101,-4.84,0.412,1,111115
beth-0617-19-10,2015,6,17,19-10,Syrah,5,12:48:36,60.5,14.3,0.407,310,5.33,1.47,6,1,2.84,26.48,28.17,25.1,401.06,381.49,17.18,23.428,49.98,68.16,499.7,1800,1757,101,-4.84,0.412,1,111115
beth-0617-19-10,2015,6,17,19-10,Syrah,6,12:48:46,71,14.3,0.409,311,5.34,1.46,6,1,2.84,26.48,28.15,25.1,401.14,381.52,17.188,23.45,50,68.21,499.7,1799,1527,101,-4.84,0.412,1,111115
beth-0617-19-10,2015,6,17,19-10,Syrah,7,12:48:56,81.5,14.2,0.413,311,5.37,1.46,6,1,2.84,26.49,28.16,25.11,401.13,381.56,17.189,23.484,49.98,68.28,499.7,1799,1530,101,-4.84,0.412,1,111115
beth-0617-20-2,2015,6,17,20-2,Valdepenas,1,12:51:24,19.5,19.5,0.451,288,5.7,1.43,6,1,2.84,26.54,28.2,25.1,400.16,374.2,17.164,23.839,49.76,69.11,499.8,1779,1247,101,-4.84,0.412,0.7,111115
beth-0617-20-2,2015,6,17,20-2,Valdepenas,2,12:51:35,30,19.6,0.478,291,5.9,1.41,6,1,2.84,26.53,28.21,25.11,400.16,373.92,17.168,24.081,49.78,69.83,499.8,1798,1277,101,-4.84,0.412,0.3,111115
beth-0617-20-2,2015,6,17,20-2,Valdepenas,3,12:51:45,40.5,20,0.496,292,6.01,1.39,6,1,2.84,26.53,28.21,25.1,400.24,373.53,17.178,24.225,49.82,70.26,499.7,1800,1143,101,-4.84,0.412,0.7,111115
beth-0617-20-2,2015,6,17,20-2,Valdepenas,4,12:51:56,51,20.1,0.505,293,6.07,1.39,6,1,2.84,26.53,28.19,25.1,400.25,373.43,17.176,24.292,49.83,70.47,499.7,1800,1079,101,-4.84,0.412,0.7,111115
beth-0617-20-2,2015,6,17,20-2,Valdepenas,5,12:52:06,61.5,9.68,-0.0112,1.74E+03,-0.235,2.06,6,1,2.84,26.45,27.86,25.1,400.14,388.63,17.163,16.886,50.01,49.2,499.7,1846,480,101,-4.84,0.412,0.3,111115
beth-0617-20-2,2015,6,17,20-2,Valdepenas,6,12:52:17,72,19.4,0.314,259,4.47,1.55,6,1,2.84,26.48,28.08,25.09,400.16,374.87,17.166,22.413,49.93,65.19,499.7,1799,491,101,-4.84,0.412,0.3,111115
beth-0617-20-2,2015,6,17,20-2,Valdepenas,7,12:52:27,82.5,20.7,0.422,277,5.54,1.47,6,1,2.84,26.5,28.3,25.1,400.19,372.89,17.167,23.659,49.87,68.73,499.7,1799,507,101,-4.84,0.412,0.3,111115
beth-0617-20-2,2015,6,17,20-2,Valdepenas,8,12:52:52,107,21.1,0.461,281,5.85,1.44,6,1,2.84,26.49,28.32,25.1,400.1,372.15,17.169,24.02,49.91,69.82,499.7,1798,527,101,-4.65,0.127,1,111115
beth-0617-20-2,2015,6,17,20-2,Valdepenas,9,12:53:02,117,21.3,0.464,281,5.88,1.44,6,1,2.84,26.49,28.33,25.1,400.29,372.15,17.16,24.047,49.89,69.91,499.7,1799,521,101,-4.65,0.127,1,111115
beth-0617-20-6,2015,6,17,20-6,Gewurtztraminer,1,12:56:01,16,13.9,0.225,267,3.89,1.82,6,1,2.84,26.53,28.99,25.1,400.25,381.81,17.179,21.745,49.84,63.08,499.7,1778,574,101,-4.65,0.127,0.3,111115
beth-0617-20-6,2015,6,17,20-6,Gewurtztraminer,2,12:56:11,26.5,14.2,0.241,271,4.13,1.82,6,1,2.84,26.52,29.09,25.1,400.23,381.33,17.174,22.027,49.85,63.93,499.7,1800,605,101,-4.65,0.127,0.3,111115
beth-0617-20-6,2015,6,17,20-6,Gewurtztraminer,3,12:56:22,37,14.4,0.252,273,4.26,1.8,6,1,2.84,26.5,29.09,25.1,400.33,381.08,17.172,22.175,49.88,64.41,499.7,1800,622,101,-4.65,0.127,0.7,111115
beth-0617-20-6,2015,6,17,20-6,Gewurtztraminer,4,12:56:32,47.5,14.4,0.255,274,4.31,1.8,6,1,2.84,26.49,29.1,25.1,400.28,380.99,17.173,22.233,49.91,64.62,499.7,1800,650,101,-4.65,0.127,1,111115
beth-0617-20-6,2015,6,17,20-6,Gewurtztraminer,5,12:56:43,58,14.3,0.258,276,4.34,1.79,6,1,2.84,26.49,29.09,25.1,400.15,381.02,17.173,22.269,49.92,64.73,499.7,1800,674,101,-4.65,0.127,1,111115
beth-0617-20-6,2015,6,17,20-6,Gewurtztraminer,6,12:56:53,68,14.4,0.26,276,4.35,1.79,6,1,2.84,26.49,29.08,25.1,400.22,380.89,17.184,22.295,49.96,64.82,499.7,1800,690,101,-4.65,0.127,1,111115
beth-0617-20-6,2015,6,17,20-6,Gewurtztraminer,7,12:57:03,78.5,14.5,0.26,275,4.35,1.79,6,1,2.84,26.48,29.08,25.1,400.29,380.84,17.195,22.303,50.01,64.86,499.7,1800,715,101,-4.65,0.127,1,111115
beth-0617-20-6,2015,6,17,20-6,Gewurtztraminer,8,12:57:14,89,14.5,0.26,275,4.36,1.79,6,1,2.84,26.49,29.08,25.11,400.35,380.89,17.198,22.311,50,64.87,499.7,1800,739,101,-4.65,0.127,1,111115
beth-0617-22-8,2015,6,17,22-8,Furmint,1,12:59:24,17.5,15.7,0.297,278,4.71,1.72,6,1,2.84,26.59,29,25.1,400.36,379.33,17.316,22.846,50.03,66.01,499.7,1778,1394,101,-4.65,0.127,0.3,111115
beth-0617-22-8,2015,6,17,22-8,Furmint,2,12:59:35,28,16.8,0.32,277,5.01,1.7,6,1,2.84,26.59,29.1,25.1,400.46,377.98,17.322,23.194,50.06,67.04,499.7,1799,1562,101,-4.65,0.127,0.3,111115
beth-0617-22-8,2015,6,17,22-8,Furmint,3,12:59:56,49,17.2,0.346,280,5.29,1.67,6,1,2.84,26.59,29.13,25.1,400.29,377.22,17.356,23.554,50.17,68.09,499.7,1799,1704,101,-4.82,0.182,1,111115
beth-0617-22-8,2015,6,17,22-8,Furmint,4,13:00:06,59.5,17.3,0.349,281,5.32,1.67,6,1,2.84,26.59,29.13,25.1,400.41,377.24,17.359,23.594,50.18,68.2,499.7,1799,1756,101,-4.82,0.182,1,111115
beth-0617-22-8,2015,6,17,22-8,Furmint,5,13:00:16,69.5,17.3,0.352,281,5.34,1.67,6,1,2.84,26.59,29.13,25.1,400.37,377.12,17.371,23.63,50.2,68.29,499.7,1799,1761,101,-4.82,0.182,1,111115
beth-0617-22-8,2015,6,17,22-8,Furmint,6,13:00:27,80,17.4,0.356,282,5.37,1.66,6,1,2.84,26.59,29.12,25.1,400.44,377.11,17.383,23.673,50.23,68.41,499.7,1799,1641,101,-4.82,0.182,1,111115
beth-0617-23-8,2015,6,17,23-8,Szagos_feher,1,13:01:54,17,14.7,0.271,277,4.56,1.8,6,1,2.84,26.63,29.32,25.1,400.27,380.51,17.392,22.741,50.14,65.56,499.7,1777,1441,101,-4.82,0.182,0.3,111115
beth-0617-23-8,2015,6,17,23-8,Szagos_feher,2,13:02:04,27.5,15.1,0.285,278,4.79,1.8,6,1,2.84,26.63,29.45,25.1,400.41,380.08,17.406,23.019,50.19,66.38,499.7,1798,1291,101,-4.82,0.182,0.3,111115
beth-0617-23-8,2015,6,17,23-8,Szagos_feher,3,13:02:15,38,15.3,0.296,280,4.92,1.79,6,1,2.84,26.62,29.47,25.1,400.3,379.65,17.426,23.195,50.26,66.9,499.7,1799,1200,101,-4.82,0.182,0.3,111115
beth-0617-23-8,2015,6,17,23-8,Szagos_feher,4,13:02:25,48.5,15.5,0.302,281,4.98,1.78,6,1,2.84,26.62,29.47,25.1,400.31,379.47,17.437,23.277,50.3,67.15,499.7,1799,933,101,-4.82,0.182,0.7,111115
beth-0617-23-8,2015,6,17,23-8,Szagos_feher,5,13:02:36,58.5,15.5,0.305,281,5.01,1.78,6,1,2.84,26.61,29.47,25.09,400.29,379.34,17.443,23.322,50.34,67.3,499.7,1799,822,101,-4.82,0.182,1,111115
beth-0617-23-8,2015,6,17,23-8,Szagos_feher,6,13:02:46,69,15.5,0.309,282,5.04,1.77,6,1,2.84,26.61,29.44,25.1,400.17,379.32,17.435,23.344,50.33,67.39,499.7,1799,846,101,-4.82,0.182,1,111115
beth-0617-24-10,2015,6,17,24-10,Dolcetto,1,13:07:03,17.5,13.6,0.207,260,3.75,1.9,6,1,2.84,26.58,29.34,25.1,400.18,382.09,17.41,21.812,50.34,63.07,499.7,1777,341,101,-5.06,0.198,0.3,111115
beth-0617-24-10,2015,6,17,24-10,Dolcetto,2,13:07:13,28,14,0.224,264,4.01,1.89,6,1,2.84,26.57,29.45,25.09,400.07,381.38,17.41,22.121,50.38,64.01,499.7,1799,342,101,-5.06,0.198,0.3,111115
beth-0617-24-10,2015,6,17,24-10,Dolcetto,3,13:07:24,38.5,14.1,0.232,267,4.13,1.88,6,1,2.84,26.56,29.47,25.1,400.01,381.21,17.413,22.264,50.41,64.46,499.7,1799,342,101,-5.06,0.198,0.3,111115
beth-0617-24-10,2015,6,17,24-10,Dolcetto,4,13:07:34,48.5,14.4,0.237,267,4.2,1.88,6,1,2.84,26.55,29.47,25.1,400.09,380.9,17.402,22.337,50.4,64.7,499.7,1799,341,101,-5.06,0.198,0.7,111115
beth-0617-24-10,2015,6,17,24-10,Dolcetto,5,13:07:44,58.5,14.4,0.24,268,4.24,1.87,6,1,2.84,26.54,29.47,25.1,400.13,380.96,17.4,22.373,50.41,64.82,499.7,1799,343,101,-5.06,0.198,1,111115
beth-0617-24-10,2015,6,17,24-10,Dolcetto,6,13:07:55,69,14.4,0.242,269,4.26,1.87,6,1,2.84,26.54,29.46,25.1,400.12,380.84,17.399,22.394,50.42,64.89,499.7,1799,345,101,-5.06,0.198,1,111115
beth-0617-24-10,2015,6,17,24-10,Dolcetto,7,13:08:05,79.5,14.4,0.242,269,4.26,1.87,6,1,2.84,26.54,29.45,25.1,400.04,380.84,17.396,22.395,50.42,64.91,499.7,1799,349,101,-5.06,0.198,1,111115
beth-0617-24-2,2015,6,17,24-2,?,1,13:04:26,17.5,18.5,0.294,257,4.77,1.75,6,1,2.84,26.61,29.23,25.1,400.18,375.82,17.452,23.042,50.36,66.49,499.7,1801,1062,101,-4.82,0.182,0.3,111115
beth-0617-24-2,2015,6,17,24-2,?,2,13:04:50,42,18.9,0.336,268,5.21,1.69,6,1,2.84,26.59,29.21,25.1,400.17,375.16,17.441,23.554,50.41,68.08,499.6,1800,1096,101,-5.06,0.198,0.7,111115
beth-0617-24-2,2015,6,17,24-2,?,3,13:05:00,52,18.9,0.34,268,5.24,1.69,6,1,2.84,26.58,29.21,25.1,400.11,375.1,17.44,23.585,50.41,68.17,499.7,1800,1170,101,-5.06,0.198,1,111115
beth-0617-24-2,2015,6,17,24-2,?,4,13:05:11,62.5,19,0.343,269,5.27,1.68,6,1,2.84,26.58,29.19,25.1,400.12,374.99,17.451,23.629,50.46,68.32,499.7,1800,1092,101,-5.06,0.198,1,111115
beth-0617-24-2,2015,6,17,24-2,?,5,13:05:21,72.5,18.8,0.345,270,5.3,1.68,6,1,2.84,26.57,29.21,25.09,400.07,375.05,17.441,23.652,50.44,68.41,499.7,1800,1059,101,-5.06,0.198,1,111115
beth-0617-24-2,2015,6,17,24-2,?,6,13:05:31,83,18.9,0.348,270,5.31,1.67,6,1,2.84,26.57,29.18,25.09,400.06,374.98,17.435,23.654,50.45,68.45,499.8,1801,1179,101,-5.06,0.198,1,111115
beth-0617-25-10,2015,6,17,25-10,Nebbiolo,1,13:09:29,19,15.2,0.254,267,4.35,1.83,6,1,2.84,26.58,29.38,25.1,400.09,379.81,17.516,22.622,50.63,65.39,499.8,1800,1309,101,-5.06,0.198,0.3,111115
beth-0617-25-10,2015,6,17,25-10,Nebbiolo,2,13:09:39,29,15.5,0.278,273,4.66,1.8,6,1,2.84,26.58,29.41,25.1,400.06,379.32,17.518,22.989,50.66,66.48,499.8,1799,1272,101,-5.06,0.198,0.3,111115
beth-0617-25-10,2015,6,17,25-10,Nebbiolo,3,13:09:49,39,15.7,0.289,275,4.79,1.79,6,1,2.84,26.57,29.43,25.1,400.08,379.07,17.519,23.138,50.69,66.95,499.7,1799,1256,101,-5.06,0.198,0.3,111115
beth-0617-25-10,2015,6,17,25-10,Nebbiolo,4,13:09:59,49,15.9,0.295,275,4.86,1.77,6,1,2.84,26.56,29.41,25.09,400.14,378.78,17.527,23.223,50.73,67.22,499.7,1799,1243,101,-5.06,0.198,0.7,111115
beth-0617-25-10,2015,6,17,25-10,Nebbiolo,5,13:10:09,59,16.1,0.299,275,4.89,1.77,6,1,2.84,26.55,29.4,25.1,400.15,378.54,17.537,23.273,50.79,67.4,499.7,1799,1252,101,-5.06,0.198,0.7,111115
beth-0617-25-10,2015,6,17,25-10,Nebbiolo,6,13:10:20,70,16.2,0.301,275,4.91,1.76,6,1,2.84,26.55,29.4,25.1,400.14,378.43,17.537,23.299,50.8,67.49,499.7,1799,1278,101,-5.06,0.198,1,111115
beth-0617-25-10,2015,6,17,25-10,Nebbiolo,7,13:10:30,80.5,16.2,0.302,275,4.93,1.76,6,1,2.84,26.55,29.41,25.1,400.06,378.35,17.543,23.323,50.81,67.56,499.7,1798,1351,101,-5.06,0.198,1,111115
beth-0617-25-10,2015,6,17,25-10,Nebbiolo,8,13:10:41,91,16.4,0.303,275,4.94,1.76,6,1,2.84,26.55,29.4,25.1,400.06,378.16,17.55,23.338,50.84,67.6,499.7,1800,1347,101,-5.06,0.198,1,111115
beth-0617-26-6,2015,6,17,26-6,Sangiovese,1,13:12:47,17.5,16.7,0.238,249,3.96,1.77,6,1,2.84,26.57,28.95,25.09,399.94,378.15,17.583,22.229,50.86,64.3,499.8,1800,920,101,-5.06,0.198,0.3,111115
beth-0617-26-6,2015,6,17,26-6,Sangiovese,2,13:12:57,27.5,17,0.256,254,4.17,1.74,6,1,2.84,26.56,28.93,25.09,399.97,377.64,17.58,22.469,50.9,65.05,499.7,1800,938,101,-5.06,0.198,0.3,111115
beth-0617-26-6,2015,6,17,26-6,Sangiovese,3,13:13:07,37.5,17.2,0.264,256,4.26,1.72,6,1,2.84,26.54,28.92,25.09,399.87,377.32,17.583,22.578,50.94,65.41,499.7,1800,975,101,-5.06,0.198,0.7,111115
beth-0617-26-6,2015,6,17,26-6,Sangiovese,4,13:13:18,48,17.2,0.269,258,4.3,1.71,6,1,2.84,26.53,28.9,25.09,399.91,377.25,17.588,22.637,50.99,65.63,499.7,1800,988,101,-5.06,0.198,1,111115
beth-0617-26-6,2015,6,17,26-6,Sangiovese,5,13:13:28,58.5,17.2,0.272,259,4.33,1.71,6,1,2.84,26.52,28.88,25.1,399.87,377.23,17.589,22.665,51.03,65.75,499.7,1800,990,101,-5.06,0.198,1,111115
beth-0617-26-6,2015,6,17,26-6,Sangiovese,6,13:13:39,69,17.4,0.275,259,4.34,1.7,6,1,2.84,26.51,28.84,25.1,399.93,377.12,17.577,22.672,51.03,65.82,499.7,1800,970,101,-5.06,0.198,1,111115
beth-0617-32-4,2015,6,17,32-4,Zinfandel_Primitivo,1,11:29:33,38,13.3,0.165,239,3,1.89,6,1,2.84,25.84,27.55,25.11,400.63,383.32,14.359,17.891,43.39,54.06,499.7,1671,1587,101,-5.27,-0.0625,0.7,111115
beth-0617-32-4,2015,6,17,32-4,Zinfandel_Primitivo,2,11:29:44,49,13.6,0.165,235,3.03,1.91,6,1,2.84,25.85,27.69,25.11,400.77,383.01,14.395,17.972,43.47,54.27,499.7,1799,1653,101,-5.27,-0.0625,0.7,111115
beth-0617-32-4,2015,6,17,32-4,Zinfandel_Primitivo,3,11:29:54,59.5,13.6,0.165,235,3.02,1.91,6,1,2.84,25.86,27.74,25.11,400.69,383.01,14.53,18.097,43.86,54.63,499.7,1799,1604,101,-5.27,-0.0625,1,111115
