"month","day","row_plant","variety","Photo","Cond","wue"
8,7,"13.8","Pinot_noir",10.1,0.168,60.1190476190476
8,7,"13.8","Pinot_noir",10.2,0.168,60.7142857142857
8,7,"13.8","Pinot_noir",10.2,0.169,60.3550295857988
8,7,"14.1","Cabernet_sauvignon",8.47,0.0917,92.3664122137405
8,7,"14.1","Cabernet_sauvignon",8.54,0.0949,89.9894625922023
8,7,"14.1","Cabernet_sauvignon",8.59,0.0953,90.1364113326338
8,7,"14.1","Cabernet_sauvignon",8.61,0.0954,90.251572327044
8,7,"14.1","Cabernet_sauvignon",8.62,0.0951,90.6414300736067
8,7,"14.1","Cabernet_sauvignon",8.69,0.095,91.4736842105263
8,7,"14.1","Cabernet_sauvignon",8.43,0.0948,88.9240506329114
8,7,"14.1","Cabernet_sauvignon",8.43,0.0948,88.9240506329114
8,7,"14.1","Cabernet_sauvignon",8.58,0.0937,91.5688367129136
8,7,"14.1","Cabernet_sauvignon",9.28,0.0952,97.4789915966386
8,7,"14.4","Carmenere",16.2,0.28,57.8571428571428
8,7,"14.4","Carmenere",16.2,0.287,56.4459930313589
8,7,"14.4","Carmenere",16.5,0.292,56.5068493150685
8,7,"14.4","Carmenere",16.6,0.295,56.271186440678
8,7,"14.4","Carmenere",16.5,0.296,55.7432432432432
8,7,"14.4","Carmenere",16.8,0.299,56.1872909698997
8,7,"14.4","Carmenere",17,0.3,56.6666666666667
8,7,"14.4","Carmenere",17,0.301,56.4784053156146
8,7,"14.4","Carmenere",17,0.302,56.2913907284768
8,7,"14.4","Carmenere",16.8,0.305,55.0819672131148
8,7,"15.4","Merlot",16.9,0.355,47.6056338028169
8,7,"15.4","Merlot",17.1,0.364,46.978021978022
8,7,"15.4","Merlot",17.1,0.373,45.8445040214477
8,7,"15.4","Merlot",17.3,0.378,45.7671957671958
8,7,"15.4","Merlot",17.4,0.38,45.7894736842105
8,7,"15.4","Merlot",18.2,0.4,45.5
8,7,"16.2","Sauvignon_blanc",19.3,0.338,57.1005917159763
8,7,"16.2","Sauvignon_blanc",19.4,0.346,56.0693641618497
8,7,"16.2","Sauvignon_blanc",19.3,0.353,54.6742209631728
8,7,"16.2","Sauvignon_blanc",19.4,0.357,54.3417366946779
8,7,"16.2","Sauvignon_blanc",19,0.358,53.072625698324
8,7,"17.1","Carignane",1.83,0.0424,43.1603773584906
8,7,"17.1","Carignane",1.71,0.0428,39.9532710280374
8,7,"17.1","Carignane",1.8,0.0431,41.7633410672854
8,7,"17.1","Carignane",1.79,0.0427,41.92037470726
8,7,"17.1","Carignane",1.7,0.0417,40.7673860911271
8,7,"17.1","Carignane",1.65,0.0408,40.4411764705882
8,7,"17.1","Carignane",1.6,0.0394,40.6091370558376
8,7,"17.1","Carignane",1.71,0.0387,44.1860465116279
8,7,"17.1","Carignane",1.55,0.0381,40.6824146981627
8,7,"17.1","Carignane",2.12,0.0393,53.9440203562341
8,7,"17.1","Carignane",1.9,0.0378,50.2645502645503
8,7,"17.2","UngniBlanc_Trebbiano",14.3,0.184,77.7173913043478
8,7,"17.2","UngniBlanc_Trebbiano",14.4,0.188,76.5957446808511
8,7,"17.2","UngniBlanc_Trebbiano",14.4,0.191,75.3926701570681
8,7,"17.2","UngniBlanc_Trebbiano",14.5,0.191,75.9162303664921
8,7,"17.2","UngniBlanc_Trebbiano",14.4,0.191,75.3926701570681
8,7,"17.2","UngniBlanc_Trebbiano",14.5,0.192,75.5208333333333
8,7,"17.2","UngniBlanc_Trebbiano",14.5,0.192,75.5208333333333
8,7,"17.2","UngniBlanc_Trebbiano",14.5,0.193,75.1295336787565
8,7,"17.2","UngniBlanc_Trebbiano",14.5,0.192,75.5208333333333
8,7,"17.2","UngniBlanc_Trebbiano",14.6,0.197,74.1116751269035
8,7,"18.6","Durif",11.1,0.231,48.051948051948
8,7,"18.6","Durif",11.1,0.238,46.6386554621849
8,7,"18.6","Durif",11.2,0.24,46.6666666666667
8,7,"18.6","Durif",11.2,0.241,46.4730290456432
8,7,"18.6","Durif",11.3,0.248,45.5645161290323
8,7,"18.8","Marsanne",15.3,0.238,64.2857142857143
8,7,"18.8","Marsanne",15.2,0.243,62.5514403292181
8,7,"18.8","Marsanne",15.2,0.246,61.7886178861789
8,7,"18.8","Marsanne",15.2,0.245,62.0408163265306
8,7,"18.8","Marsanne",14.9,0.246,60.5691056910569
8,7,"19.1","Syrah",9.5,0.0456,208.333333333333
8,7,"19.1","Syrah",9.48,0.0454,208.810572687225
8,7,"19.1","Syrah",9.41,0.0452,208.185840707965
8,7,"19.1","Syrah",9.39,0.0452,207.743362831858
8,7,"19.1","Syrah",9.48,0.0451,210.19955654102
8,7,"19.1","Syrah",9.42,0.045,209.333333333333
8,7,"19.1","Syrah",9.47,0.0451,209.977827050998
8,7,"19.1","Syrah",9.47,0.045,210.444444444444
8,7,"19.1","Syrah",9.41,0.0451,208.647450110865
8,7,"19.1","Syrah",9.52,0.0595,160
8,7,"20.2","Valdepenas",19.6,0.382,51.3089005235602
8,7,"20.2","Valdepenas",19.7,0.39,50.5128205128205
8,7,"20.2","Valdepenas",19.7,0.395,49.873417721519
8,7,"20.2","Valdepenas",19.9,0.399,49.874686716792
8,7,"20.2","Valdepenas",19.7,0.403,48.8833746898263
8,7,"20.2","Valdepenas",19.8,0.405,48.8888888888889
8,7,"20.2","Valdepenas",19.8,0.406,48.7684729064039
8,7,"20.2","Valdepenas",19.8,0.408,48.5294117647059
8,7,"20.2","Valdepenas",19.8,0.409,48.4107579462103
8,7,"20.2","Valdepenas",20.3,0.415,48.9156626506024
8,7,"20.6","Gewurtztraminer",28.4,0.885,32.090395480226
8,7,"20.6","Gewurtztraminer",28.3,0.893,31.6909294512878
8,7,"20.6","Gewurtztraminer",28.4,0.893,31.8029115341545
8,7,"20.6","Gewurtztraminer",28.4,0.887,32.0180383314543
8,7,"20.6","Gewurtztraminer",18.4,0.425,43.2941176470588
8,7,"22.8","Furmint",18.1,0.333,54.3543543543544
8,7,"22.8","Furmint",18.1,0.344,52.6162790697675
8,7,"22.8","Furmint",18.3,0.35,52.2857142857143
8,7,"22.8","Furmint",18.5,0.362,51.1049723756906
8,7,"23.8","Szagos_feher",16.7,0.31,53.8709677419355
8,7,"23.8","Szagos_feher",17,0.316,53.7974683544304
8,7,"23.8","Szagos_feher",17.1,0.321,53.2710280373832
8,7,"23.8","Szagos_feher",17,0.323,52.6315789473684
8,7,"23.8","Szagos_feher",17.3,0.325,53.2307692307692
8,7,"23.8","Szagos_feher",17.2,0.326,52.760736196319
8,7,"23.8","Szagos_feher",17.2,0.326,52.760736196319
8,7,"23.8","Szagos_feher",17.3,0.326,53.0674846625767
8,7,"23.8","Szagos_feher",17.5,0.326,53.680981595092
8,7,"23.8","Szagos_feher",18,0.331,54.380664652568
8,7,"24.1","Dolcetto",19.8,0.356,55.6179775280899
8,7,"24.1","Dolcetto",19.8,0.368,53.804347826087
8,7,"24.1","Dolcetto",19.8,0.377,52.5198938992042
8,7,"24.1","Dolcetto",19.9,0.383,51.9582245430809
8,7,"24.1","Dolcetto",19.6,0.394,49.746192893401
8,7,"24.2","?",6.71,0.0589,113.921901528014
8,7,"24.2","?",6.69,0.0576,116.145833333333
8,7,"24.2","?",6.75,0.0567,119.047619047619
8,7,"24.2","?",6.84,0.0565,121.061946902655
8,7,"24.2","?",6.78,0.056,121.071428571429
8,7,"24.2","?",6.92,0.0556,124.460431654676
8,7,"24.2","?",6.87,0.055,124.909090909091
8,7,"24.2","?",6.77,0.0544,124.448529411765
8,7,"24.2","?",7.52,0.0624,120.512820512821
8,7,"24.2","?",7.56,0.0623,121.348314606742
8,7,"24.2","?",7.61,0.0624,121.955128205128
8,7,"24.2","?",7.63,0.0619,123.263327948304
8,7,"25.1","Nebbiolo",14.1,0.268,52.6119402985075
8,7,"25.1","Nebbiolo",14.3,0.274,52.1897810218978
8,7,"25.1","Nebbiolo",14.2,0.277,51.2635379061372
8,7,"25.1","Nebbiolo",14.2,0.28,50.7142857142857
8,7,"25.1","Nebbiolo",14,0.28,50
8,7,"25.1","Nebbiolo",14.1,0.28,50.3571428571429
8,7,"25.1","Nebbiolo",14.1,0.279,50.5376344086021
8,7,"25.1","Nebbiolo",13.9,0.276,50.3623188405797
8,7,"25.1","Nebbiolo",13.9,0.272,51.1029411764706
8,7,"25.1","Nebbiolo",14.5,0.276,52.536231884058
8,7,"26.6","Sangiovese",13.1,0.318,41.1949685534591
8,7,"26.6","Sangiovese",13.2,0.329,40.1215805471125
8,7,"26.6","Sangiovese",13.1,0.338,38.7573964497041
8,7,"26.6","Sangiovese",13.3,0.341,39.0029325513196
8,7,"26.6","Sangiovese",13.4,0.343,39.067055393586
8,7,"26.6","Sangiovese",13.4,0.345,38.8405797101449
8,7,"26.6","Sangiovese",13.4,0.347,38.6167146974063
8,7,"26.6","Sangiovese",13.3,0.351,37.8917378917379
8,7,"32.4","Zinfandel_Primitivo",14.7,0.276,53.2608695652174
8,7,"32.4","Zinfandel_Primitivo",14.1,0.282,50
8,7,"32.4","Zinfandel_Primitivo",14,0.283,49.469964664311
8,7,"32.4","Zinfandel_Primitivo",14,0.286,48.951048951049
8,7,"32.4","Zinfandel_Primitivo",14,0.289,48.4429065743945
8,7,"32.4","Zinfandel_Primitivo",14,0.291,48.1099656357388
8,7,"32.4","Zinfandel_Primitivo",14.1,0.291,48.4536082474227
8,7,"32.4","Zinfandel_Primitivo",14.1,0.293,48.122866894198
8,7,"32.4","Zinfandel_Primitivo",14.1,0.292,48.2876712328767
8,7,"32.4","Zinfandel_Primitivo",12.3,0.289,42.560553633218
8,7,"32.4","Zinfandel_Primitivo",12.3,0.286,43.006993006993
8,7,"32.4","Zinfandel_Primitivo",12.2,0.288,42.3611111111111
8,7,"34.6","Morrastel",10.6,0.177,59.8870056497175
8,7,"34.6","Morrastel",11.1,0.182,60.989010989011
8,7,"34.6","Morrastel",11.4,0.184,61.9565217391304
8,7,"34.6","Morrastel",11.6,0.186,62.3655913978495
8,7,"34.6","Morrastel",11.7,0.186,62.9032258064516
8,7,"34.6","Morrastel",12,0.188,63.8297872340426
8,7,"34.6","Morrastel",12.2,0.187,65.2406417112299
8,7,"34.6","Morrastel",12.2,0.187,65.2406417112299
8,7,"34.6","Morrastel",12.3,0.188,65.4255319148936
8,7,"34.6","Morrastel",12.9,0.19,67.8947368421053
8,7,"34.6","Morrastel",12.9,0.19,67.8947368421053
8,7,"34.6","Morrastel",12.9,0.19,67.8947368421053
8,7,"34.8","Palomino",12,0.194,61.8556701030928
8,7,"34.8","Palomino",12.1,0.194,62.3711340206186
8,7,"34.8","Palomino",12,0.194,61.8556701030928
8,7,"34.8","Palomino",11.9,0.192,61.9791666666667
8,7,"34.8","Palomino",12,0.19,63.1578947368421
8,7,"34.8","Palomino",12,0.189,63.4920634920635
8,7,"34.8","Palomino",11.9,0.188,63.2978723404255
8,7,"34.8","Palomino",11.8,0.187,63.1016042780749
8,7,"34.8","Palomino",11.8,0.184,64.1304347826087
8,7,"34.8","Palomino",12.3,0.187,65.7754010695187
8,7,"38.8","Verdelho",14.9,0.3,49.6666666666667
8,7,"38.8","Verdelho",15.3,0.31,49.3548387096774
8,7,"38.8","Verdelho",15.5,0.316,49.0506329113924
8,7,"38.8","Verdelho",15.8,0.319,49.5297805642633
8,7,"38.8","Verdelho",16,0.32,50
8,7,"38.8","Verdelho",16.2,0.324,50
8,7,"38.8","Verdelho",16.2,0.325,49.8461538461538
8,7,"38.8","Verdelho",16.3,0.326,50
8,7,"38.8","Verdelho",16.5,0.329,50.1519756838906
8,7,"38.8","Verdelho",16.5,0.336,49.1071428571429
8,7,"38.8","Verdelho",16.7,0.334,50
8,7,"42.8","Early_Muscat",11.1,0.205,54.1463414634146
8,7,"42.8","Early_Muscat",11.1,0.208,53.3653846153846
8,7,"42.8","Early_Muscat",11.2,0.211,53.0805687203791
8,7,"42.8","Early_Muscat",11.1,0.214,51.8691588785047
8,7,"42.8","Early_Muscat",11.3,0.215,52.5581395348837
8,7,"42.8","Early_Muscat",11.1,0.215,51.6279069767442
8,7,"42.8","Early_Muscat",11.2,0.217,51.6129032258064
8,7,"42.8","Early_Muscat",11.1,0.216,51.3888888888889
8,7,"42.8","Early_Muscat",11.1,0.217,51.1520737327189
8,7,"42.8","Early_Muscat",11.1,0.224,49.5535714285714
8,7,"42.8","Early_Muscat",11.1,0.223,49.7757847533632
8,7,"42.8","Early_Muscat",11.3,0.223,50.6726457399103
8,7,"44.2","Ruby_Seedless",22,0.451,48.780487804878
8,7,"44.2","Ruby_Seedless",21.9,0.468,46.7948717948718
8,7,"44.2","Ruby_Seedless",22.1,0.474,46.6244725738397
8,7,"44.2","Ruby_Seedless",22.1,0.483,45.7556935817805
8,7,"44.2","Ruby_Seedless",22.2,0.488,45.4918032786885
8,7,"44.2","Ruby_Seedless",22.1,0.49,45.1020408163265
8,7,"44.2","Ruby_Seedless",22.2,0.499,44.4889779559118
